"Dossard","Place","Nom","Club","Cat","Resultats","Valeur","Pts_course","Temps_pur","Penalites","Portes","ID_competition","ID_course","annee","Type","NomCompet","NumCourse","Date","Embarcation"
"34","31","Leo Ulmer","Golbey Epinal St Nabord","J","114.14","170.45","329.45","108.14","6","2-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","C1H"
"14","32","Charly Chassigneux","Pagaie Orleans Metropole","V3","117.51","267.31","367.7","115.51","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","C1H"
"15","33","Maxime Forcadette","C.k.c. Nancy Tomblaine","S","119.9","278.65","394.83","109.9","10","0-2-0-0-2-0-0-0-0-0-0-0-2-0-0-0-0-0-0-2-0-0-2-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","C1H"
"30","34","Anatole Delassus","Pau Canoe-kayak Club Universitaire","S","144.03","171.74","668.76","94.03","50","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-50-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","C1H"
"44","35","Thomas L'huillier","C.k.c. Nancy Tomblaine","S","145.5","128.77","685.45","95.5","50","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-50-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","C1H"
"50","36","Yves Bourhis","Ck De Quimper Cornouaille","S","152.75","109.28","767.76","94.75","58","0-2-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-2-2-0-0-0-50-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","C1H"
"13","37","Timeo Triomphe","Chambery Le Bourget Canoe Kayak","C","178.4","288.96","1058.95","116.4","62","2-0-2-0-0-0-0-2-0-0-0-0-0-2-0-2-0-50-0-2-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","C1H"
"105","1","Eva Pietracha","Foix Canoe Kayak Eau Vive","S","105.52","62.08","146.78","101.52","4","2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"90","2","Camille Castryck","Cesson Sevigne Canoe Kayak Les Poissons Volants","S","106.72","180.4","159.44","104.72","2","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"79","3","Perrine Joubert","Angouleme Canoe Kayak","S","109.68","215.89","190.66","105.68","4","2-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"76","4","Lucie Prioux","Association Vezere Canoe Kayak","S","111.86","438.93","213.66","105.86","6","0-2-0-2-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"81","5","Emma Pouilly","C.k.c. Beaurainvillois","S","112.95","212.81","225.16","108.95","4","0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"88","6","Loan Battistuzzi","Torcy Canoe Kayak","S","113.68","185.18","232.86","109.68","4","0-0-2-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"78","7","Viviana Daille","Ckc Vallee De L'ain","S","114.07","224.51","236.97","114.07","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"94","8","Zoe Laurent","Ancerville-bar Le Duc","S","114.33","155.44","239.71","110.33","4","0-0-0-2-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"95","9","Fransiska Granzow","Kayak Club De Metz","S","115.01","152.85","246.89","111.01","4","0-0-2-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"85","10","Cerise Babin","Canoe-kayak Saujon","S","115.32","198.7","250.16","113.32","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"75","11","Margot Perrin","Golbey Epinal St Nabord","S","115.35","237.16","250.48","113.35","2","0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"87","12","Laurine Salesse","Pau Canoe-kayak Club Universitaire","S","117","187.92","267.88","111","6","0-2-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-2-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"86","13","Youlia Estanguet","Pau Canoe-kayak Club Universitaire","S","120.15","193.66","301.1","116.15","4","2-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"77","14","Perrine Augu","Val De L'indre Canoe Kayak","J","121.4","226.6","314.3","113.4","8","0-2-0-0-2-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-2-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"72","15","Manon Prioux","Association Vezere Canoe Kayak","S","121.64","242.94","316.82","119.64","2","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"73","16","Fanchon Janssen","Golbey Epinal St Nabord","S","122.45","242.79","325.37","112.45","10","0-0-0-2-0-0-0-0-0-2-0-0-0-0-0-2-0-0-2-0-0-0-2-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"92","17","Anouk Alberti","Canoe Kayak Tain Tournon","S","124.02","163.21","341.93","120.02","4","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"66","18","Myriam Le Joncourt","Canoe Kayak Clisson","S","126.1","283.34","363.87","120.1","6","0-2-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"65","19","Emilie Moret","Golbey Epinal St Nabord","C","129.86","292.35","403.53","123.86","6","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-2-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"89","20","Margot Lapeze","Orthez Nautique C.k.","C","130.06","184.8","405.64","118.06","12","0-0-2-2-0-0-0-0-0-0-0-0-0-0-2-2-0-0-0-2-0-2-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"62","21","Honorine Pichard","Cesson Sevigne Canoe Kayak Les Poissons Volants","J","130.26","367.98","407.75","124.26","6","0-0-0-0-0-0-0-0-0-2-0-0-0-2-0-0-0-2-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"74","22","Iana Gonseth","Golbey Epinal St Nabord","S","135.08","239.36","458.6","131.08","4","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-2-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"69","23","Sophie Staudt","Kayak Club De Metz","S","142.6","258.08","537.93","134.6","8","0-0-2-2-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-2-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"63","24","Oceane Sedrue","Canoe Kayak Jarnac Sports","S","156.75","355.91","687.19","150.75","6","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-2-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"84","25","Camille Vuitton","Muret Olympique C.k.","J","165.12","200.2","775.48","109.12","56","2-50-0-0-0-0-0-0-0-2-0-0-0-0-0-2-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"82","26","Natacha Delassus","Pau Canoe-kayak Club Universitaire","S","166.13","206.19","786.14","114.13","52","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-50-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"96","27","Clara Delahaye","Torcy Canoe Kayak","S","168.53","152.32","811.46","112.53","56","2-0-0-0-0-2-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-50-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"83","28","Carla Lacroix","Pau Canoe-kayak Club Universitaire","S","169.3","201.68","819.58","113.3","56","0-50-0-2-0-0-0-0-0-2-0-0-0-0-2-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"70","29","Suzanne Brossard","Association Vezere Canoe Kayak","J","173.96","255.41","868.73","117.96","56","0-2-50-0-2-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"67","30","Laurette Laly","Cesson Sevigne Canoe Kayak Les Poissons Volants","C","178.18","281.61","913.24","124.18","54","2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-50-0-0-2-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"68","31","Luisa Burner","Kayak Club De Metz","S","178.33","269.97","914.83","120.33","58","0-0-0-2-0-0-0-2-2-0-0-0-0-0-50-0-0-0-0-2-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"99","32","Adeline Roux","Eaux Vives Oyonnax C.k.","S","178.35","135.05","915.04","126.35","52","0-0-50-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"102","33","Ilona Martin-laemle","Golbey Epinal St Nabord","S","255.42","103.39","1728.02","101.42","154","0-0-50-50-0-0-0-0-0-0-0-0-0-0-0-50-2-0-0-0-0-2-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"93","34","Romane Regnier","Kayak Club De Rennes","S","316.14","157.34","2368.55","112.14","204","2-0-50-50-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-50-50-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1D"
"166","1","Edgar Paleaubrasseur","Ur Tipula","S","84.75","90.19","43.9","84.75","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"161","2","Theo Desvignes","Angouleme Canoe Kayak","S","86.72","97.72","67.39","86.72","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"158","3","Joris Hello","Orthez Nautique C.k.","S","87.23","102.04","73.47","87.23","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"168","4","Titouan Estanguet","Pau Canoe-kayak Club Universitaire","J","88.05","83.02","83.24","88.05","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"163","5","Tom Bouchardon","Cesson Sevigne Canoe Kayak Les Poissons Volants","S","88.55","96.35","89.2","88.55","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"162","6","Elouan Debliquy","Cesson Sevigne Canoe Kayak Les Poissons Volants","J","88.93","92.12","93.73","86.93","2","0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"170","7","Pol Oulhen","Les Alligators - Landerneau","S","89.1","80","95.76","89.1","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"141","8","Edgar Prigent","Pau Canoe-kayak Club Universitaire","S","89.12","143.19","95.99","89.12","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"146","9","Gael Adisson","Club De Canoe-kayak Des Ecrins","S","89.26","122.7","97.66","89.26","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"152","10","Unai Oteiza","Ur Tipula","J","89.61","106.3","101.83","87.61","2","0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"164","11","Pierre-louis Saussereau","Orthez Nautique C.k.","S","89.78","90.64","103.86","85.78","4","0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"157","12","Florian Busson","Canoe Kayak Club Sabolien","S","89.86","102.07","104.81","87.86","2","0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"182","13","Leo Vuitton","Muret Olympique C.k.","S","89.91","24.41","105.41","87.91","2","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"175","14","Hugo Regnier","Kayak Club De Rennes","S","90.44","59.26","111.73","88.44","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"136","15","Benjamin Dodane","C.k.c. Nancy Tomblaine","S","90.61","138.6","113.75","88.61","2","0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"160","16","Thomas Bersinger","Pau Canoe-kayak Club Universitaire","V1","91","99.78","118.4","91","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"143","17","Martin Daviet","Golbey Epinal St Nabord","S","91.18","136.04","120.55","91.18","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"140","18","Fantin Delage-garez","Canoe Kayak Aturin","S","91.2","143.64","120.79","89.2","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"156","19","Mael Hervault","Eyrieux Canoe Kayak","S","91.52","103.21","124.6","89.52","2","2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"159","20","Maxence Davy","F.l.canoe Kayak Chalonnes","S","91.55","100.4","124.96","91.55","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"150","21","Yohann Senechault","Canoe Kayak Club France","S","91.99","113.47","130.2","89.99","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"127","21","Luca Chapatte","Eaux Vives Oyonnax C.k.","J","91.99","170.79","130.2","89.99","2","0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"155","23","Pierre Grapotte","Club Nautique De La Platiere","S","92.72","105.12","138.91","88.72","4","0-2-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"148","24","Jonas Le Guen","Lannion Canoe Kayak","S","93.55","120.85","148.8","91.55","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"133","25","Axel Brossat","Eyrieux Canoe Kayak","S","93.82","154.85","152.02","91.82","2","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"125","26","Yvan Leblond","C.k.c. Beaurainvillois","S","95","179.08","166.08","93","2","0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"173","27","Maxime Aubertin","Golbey Epinal St Nabord","S","95.08","61.78","167.04","91.08","4","0-2-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"145","28","Tom Babin","Canoe-kayak Saujon","S","95.21","131.56","168.59","93.21","2","0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"149","29","Elliot Perez","Alck Bagneres De Bigorre","S","95.34","118.35","170.14","93.34","2","0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"131","30","Max Derame","C.k. Chateau Thebaud","S","95.41","155.93","170.97","93.41","2","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"132","31","Djendy Simeant","Canoe-kayak Saujon","S","95.49","155.93","171.92","91.49","4","0-0-0-2-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"129","32","Arnaud Verrons","Pau Canoe-kayak Club Universitaire","S","95.66","162.61","173.95","95.66","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"130","33","Gregoire Guerin","C.k. St Maurice Gourdans","S","96.07","157.63","178.84","94.07","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"154","34","Etienne Daille","Ckc Vallee De L'ain","V1","96.32","108.86","181.82","92.32","4","0-2-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"126","35","Alois Brucher","Red Star Club Champigny","J","96.62","166.35","185.39","96.62","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"121","36","Lucas Jacob","Ass. Sportive Mantaise","S","96.67","214.83","185.99","94.67","2","0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"134","37","Benoit Chantry","Red Star Club Champigny","V3","96.76","153.68","187.06","94.76","2","0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"135","38","Alan Dollo","Pau Canoe-kayak Club Universitaire","S","97.87","331.64","200.29","91.87","6","0-0-0-0-0-2-0-0-0-0-0-0-2-0-0-2-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"169","39","Mael Bernes","Alck Bagneres De Bigorre","S","101.66","81.72","245.47","95.66","6","2-2-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
"120","40","Timeo Triomphe","Chambery Le Bourget Canoe Kayak","C","102.19","267.62","251.79","102.19","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4255,20120427,2024,"Manche 3 de la Coupe de France National 1 Slalom","35510 Cesson SÉvignÉ","Finale","2024-04-20","K1H"
